ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF13206,PF00913:PF01187:PF07209:PF07470:PF13548,0,67,0,0,67,1000,0.0,0.94,0,0,0,3,0,0,3,1064,0.0,1.0,0,0,0
PF13208,PF18961:PF18370:PF13815:PF16474:PF14661,4,44,2,2,42,1021,0.05,0.96,0.5,0.5,0.14,1,0,4,1,1062,0.0,1.0,0.0,0.0,-0.0
PF13209,PF09524:PF19223:PF10799:PF09869:PF19658,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13211,PF08873:PF03122:PF08846:PF08682:PF03249,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13215,PF11650:PF12703:PF09981:PF07120:PF08904,1,0,0,1,0,1066,0,1.0,0.0,0.0,0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF13223,PF11227:PF19596:PF10731:PF05476:PF02442,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13225,PF03540:PF08633:PF12311:PF01165:PF08806,13,75,9,4,66,988,0.12,0.93,0.69,0.69,0.27,11,3,10,8,1046,0.27,0.98,0.23,0.23,0.24
PF13226,PF12083:PF02069:PF19781:PF09475:PF04070,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13228,PF11348:PF06057:PF19363:PF09413:PF05816,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13229,PF04002:PF13961:PF04773:PF07937:PF08189,46,75,24,22,51,970,0.32,0.93,0.52,0.52,0.37,4,2,44,2,1019,0.5,0.96,0.04,0.04,0.14
PF13230,PF04163:PF13495:PF12898:PF06637:PF10846,14,24,3,11,21,1032,0.12,0.97,0.21,0.21,0.15,2,0,14,2,1051,0.0,0.99,0.0,0.0,-0.0
PF13231,PF15257:PF19006:PF12013:PF05997:PF02675,10,47,6,4,41,1016,0.13,0.96,0.6,0.6,0.26,3,1,9,2,1055,0.33,0.99,0.1,0.1,0.18
PF13232,PF01338:PF15747:PF07927:PF10185:PF06176,0,13,0,0,13,1054,0.0,0.99,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13234,PF06778:PF17331:PF07937:PF17019:PF02425,29,2,1,28,1,1037,0.5,0.97,0.03,0.03,0.13,0,0,29,0,1038,0,0.97,0.0,0.0,0
PF13236,PF15044:PF07937:PF18134:PF02907:PF20081,23,10,9,14,1,1043,0.9,0.99,0.39,0.39,0.59,0,0,23,0,1044,0,0.98,0.0,0.0,0
PF13237,PF15056:PF15321:PF10775:PF04839:PF09443,11,14,2,9,12,1044,0.14,0.98,0.18,0.18,0.15,0,0,11,0,1056,0,0.99,0.0,0.0,0
PF13239,PF13788:PF05377:PF03779:PF09012:PF09020,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13240,PF15996:PF00649:PF15888:PF11500:PF01417,14,75,11,3,64,989,0.15,0.94,0.79,0.79,0.32,8,1,13,7,1046,0.12,0.98,0.07,0.07,0.09
PF13243,PF07937:PF02907:PF18134:PF20081:PF12175,36,1,0,36,1,1030,0.0,0.97,0.0,0.0,-0.01,0,0,36,0,1031,0,0.97,0.0,0.0,0
PF13244,PF00603:PF10905:PF00944:PF05999:PF16963,6,2,0,6,2,1059,0.0,0.99,0.0,0.0,-0.0,0,0,6,0,1061,0,0.99,0.0,0.0,0
PF13247,PF18996:PF08016:PF01710:PF06017:PF01812,3,110,2,1,108,956,0.02,0.9,0.67,0.67,0.1,10,1,2,9,1055,0.1,0.99,0.33,0.33,0.18
PF13249,PF15619:PF15093:PF07602:PF02917:PF14739,32,22,9,23,13,1022,0.41,0.97,0.28,0.28,0.32,2,2,30,0,1035,1.0,0.97,0.06,0.06,0.25
PF13251,PF13815:PF12054:PF10350:PF13910:PF15082,10,44,8,2,36,1021,0.18,0.96,0.8,0.8,0.37,3,3,7,0,1057,1.0,0.99,0.3,0.3,0.55
PF13252,PF08873:PF03122:PF08846:PF08682:PF03249,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13254,PF18961:PF16474:PF09405:PF18370:PF13815,5,44,3,2,41,1021,0.07,0.96,0.6,0.6,0.19,3,2,3,1,1061,0.67,1.0,0.4,0.4,0.51
PF13256,PF08525:PF19613:PF07291:PF08714:PF13788,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13257,PF15028:PF02291:PF02915:PF02947:PF14877,8,27,3,5,24,1035,0.11,0.97,0.38,0.38,0.19,0,0,8,0,1059,0,0.99,0.0,0.0,0
PF13259,PF00468:PF00832:PF00253:PF04135:PF07019,19,82,15,4,67,981,0.18,0.93,0.79,0.79,0.36,13,10,9,3,1045,0.77,0.99,0.53,0.53,0.63
PF13264,PF12259:PF06941:PF04757:PF16473:PF02308,0,71,0,0,71,996,0.0,0.93,0,0,0,6,0,0,6,1061,0.0,0.99,0,0,0
PF13266,PF15880:PF08016:PF16719:PF12694:PF14087,6,98,5,1,93,968,0.05,0.91,0.83,0.83,0.19,6,2,4,4,1057,0.33,0.99,0.33,0.33,0.33
PF13269,PF19510:PF11925:PF19370:PF05084:PF01884,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13270,PF03647:PF09419:PF13881:PF07544:PF09769,3,70,2,1,68,996,0.03,0.94,0.67,0.67,0.13,9,1,2,8,1056,0.11,0.99,0.33,0.33,0.19
PF13271,PF17109:PF05386:PF17100:PF05295:PF12013,18,55,9,9,46,1003,0.16,0.95,0.5,0.5,0.27,12,3,15,9,1040,0.25,0.98,0.17,0.17,0.19
PF13274,PF11735:PF07884:PF04925:PF10269:PF17235,0,60,0,0,60,1007,0.0,0.94,0,0,0,4,0,0,4,1063,0.0,1.0,0,0,0
PF13276,PF13011:PF09337:PF09299:PF13976:PF14528,10,178,5,5,173,884,0.03,0.83,0.5,0.5,0.09,4,2,8,2,1055,0.5,0.99,0.2,0.2,0.31
PF13277,PF14356:PF11792:PF09889:PF15652:PF09115,11,2,1,10,1,1055,0.5,0.99,0.09,0.09,0.21,0,0,11,0,1056,0,0.99,0.0,0.0,0
PF13280,PF02829:PF13179:PF18251:PF15977:PF12021,4,3,0,4,3,1060,0.0,0.99,0.0,0.0,-0.0,0,0,4,0,1063,0,1.0,0.0,0.0,0
PF13281,PF17331:PF02425:PF11415:PF00451:PF13179,13,1,0,13,1,1053,0.0,0.99,0.0,0.0,-0.0,0,0,13,0,1054,0,0.99,0.0,0.0,0
PF13282,PF15922:PF10025:PF17709:PF11102:PF17040,4,2,2,2,0,1063,1.0,1.0,0.5,0.5,0.71,0,0,4,0,1063,0,1.0,0.0,0.0,0
PF13283,PF19919:PF18476:PF11896:PF13182:PF16463,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13286,PF19276:PF18967:PF11849:PF14025:PF17019,5,17,1,4,16,1046,0.06,0.98,0.2,0.2,0.1,0,0,5,0,1062,0,1.0,0.0,0.0,0
PF13287,PF18738:PF12013:PF14915:PF12200:PF05295,11,49,7,4,42,1014,0.14,0.96,0.64,0.64,0.29,9,4,7,5,1051,0.44,0.99,0.36,0.36,0.4
PF13288,PF02425:PF17331:PF12811:PF19097:PF18251,16,1,0,16,1,1050,0.0,0.98,0.0,0.0,-0.0,0,0,16,0,1051,0,0.99,0.0,0.0,0
PF13289,PF16684:PF07359:PF10277:PF07544:PF01036,11,69,7,4,62,994,0.1,0.94,0.64,0.64,0.24,4,3,8,1,1055,0.75,0.99,0.27,0.27,0.45
PF13291,PF00468:PF07019:PF06331:PF02941:PF08648,12,69,7,5,62,993,0.1,0.94,0.58,0.58,0.22,9,3,9,6,1049,0.33,0.99,0.25,0.25,0.28
PF13292,PF07222:PF15280:PF08288:PF14779:PF09462,15,41,5,10,36,1016,0.12,0.96,0.33,0.33,0.18,4,2,13,2,1050,0.5,0.99,0.13,0.13,0.25
PF13293,PF04731:PF03529:PF10525:PF04611:PF04617,1,5,1,0,4,1062,0.2,1.0,1.0,1.0,0.45,1,1,0,0,1066,1.0,1.0,1.0,1.0,1.0
PF13296,PF10088:PF11072:PF10905:PF05999:PF15495,8,0,0,8,0,1059,0,0.99,0.0,0.0,0,0,0,8,0,1059,0,0.99,0.0,0.0,0
PF13298,PF04770:PF12640:PF13559:PF14626:PF01637,16,33,10,6,23,1028,0.3,0.97,0.62,0.62,0.42,2,2,14,0,1051,1.0,0.99,0.12,0.12,0.35
PF13299,PF11718:PF17331:PF02425:PF06778:PF18251,24,31,9,15,22,1021,0.29,0.97,0.38,0.38,0.31,0,0,24,0,1043,0,0.98,0.0,0.0,0
PF13300,PF05935:PF08598:PF09184:PF17098:PF05678,15,56,7,8,49,1003,0.12,0.95,0.47,0.47,0.22,5,2,13,3,1049,0.4,0.99,0.13,0.13,0.22
PF13301,PF08648:PF10206:PF07019:PF03659:PF14469,13,75,9,4,66,988,0.12,0.93,0.69,0.69,0.27,7,1,12,6,1048,0.14,0.98,0.08,0.08,0.1
PF13302,PF09809:PF10961:PF03879:PF03259:PF09353,75,63,24,51,39,953,0.38,0.92,0.32,0.32,0.3,8,7,68,1,991,0.88,0.94,0.09,0.09,0.27
PF13303,PF11324:PF14052:PF18557:PF06727:PF07920,1,2,0,1,2,1064,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF13304,PF04366:PF14528:PF13300:PF14240:PF09184,24,76,13,11,63,980,0.17,0.93,0.54,0.54,0.28,3,3,21,0,1043,1.0,0.98,0.12,0.12,0.35
PF13305,PF17932:PF07007:PF08017:PF17111:PF07382,6,46,4,2,42,1019,0.09,0.96,0.67,0.67,0.23,3,1,5,2,1059,0.33,0.99,0.17,0.17,0.23
PF13306,PF12799:PF17892:PF00560:PF17111:PF03420,65,162,43,22,119,883,0.27,0.87,0.66,0.66,0.36,24,16,49,8,994,0.67,0.95,0.25,0.25,0.38
PF13307,PF19060:PF12678:PF02939:PF01129:PF07896,52,112,35,17,77,938,0.31,0.91,0.67,0.67,0.42,15,9,43,6,1009,0.6,0.95,0.17,0.17,0.31
PF13308,PF05816:PF09413:PF19363:PF07599:PF18937,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13309,PF14528:PF01364:PF11218:PF01270:PF08662,1,66,0,1,66,1000,0.0,0.94,0.0,0.0,-0.01,4,0,1,4,1062,0.0,1.0,0.0,0.0,-0.0
PF13310,PF07746:PF14087:PF11057:PF07896:PF05162,2,38,1,1,37,1028,0.03,0.96,0.5,0.5,0.11,6,1,1,5,1060,0.17,0.99,0.5,0.5,0.29
PF13311,PF06037:PF13776:PF09957:PF07858:PF05713,4,6,0,4,6,1057,0.0,0.99,0.0,0.0,-0.0,0,0,4,0,1063,0,1.0,0.0,0.0,0
PF13313,PF15241:PF14882:PF10816:PF17986:PF08634,0,15,0,0,15,1052,0.0,0.99,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13318,PF13780:PF19175:PF16463:PF18476:PF11896,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13320,PF15109:PF11623:PF00446:PF06541:PF00142,0,8,0,0,8,1059,0.0,0.99,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13323,PF11584:PF01303:PF06357:PF17330:PF17079,4,1,0,4,1,1062,0.0,1.0,0.0,0.0,-0.0,0,0,4,0,1063,0,1.0,0.0,0.0,0
PF13325,PF16508:PF16183:PF12401:PF17331:PF02425,21,39,12,9,27,1019,0.31,0.97,0.57,0.57,0.4,1,1,20,0,1046,1.0,0.98,0.05,0.05,0.22
PF13326,PF01667:PF10163:PF06417:PF05160:PF01127,3,89,0,3,89,975,0.0,0.91,0.0,0.0,-0.02,9,0,3,9,1055,0.0,0.99,0.0,0.0,-0.0
PF13327,PF08873:PF03122:PF08846:PF08682:PF03249,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13329,PF09224:PF06778:PF10088:PF07937:PF11072,13,5,3,10,2,1052,0.6,0.99,0.23,0.23,0.37,0,0,13,0,1054,0,0.99,0.0,0.0,0
PF13330,PF10162:PF17517:PF08189:PF11415:PF00451,26,44,15,11,29,1012,0.34,0.96,0.58,0.58,0.43,0,0,26,0,1041,0,0.98,0.0,0.0,0
PF13331,PF04471:PF15866:PF05013:PF12023:PF13367,0,30,0,0,30,1037,0.0,0.97,0,0,0,3,0,0,3,1064,0.0,1.0,0,0,0
PF13332,PF14414:PF04829:PF06778:PF10088:PF00603,3,3,0,3,3,1061,0.0,0.99,0.0,0.0,-0.0,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF13333,PF11284:PF13179:PF18251:PF15977:PF12021,3,2,1,2,1,1063,0.5,1.0,0.33,0.33,0.41,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF13334,PF19341:PF10394:PF05092:PF20151:PF04325,19,62,15,4,47,1001,0.24,0.95,0.79,0.79,0.42,1,1,18,0,1048,1.0,0.98,0.05,0.05,0.23
PF13335,PF17241:PF17111:PF05295:PF12013:PF11412,7,56,3,4,53,1007,0.05,0.95,0.43,0.43,0.14,7,1,6,6,1054,0.14,0.99,0.14,0.14,0.14
PF13336,PF00468:PF07019:PF06331:PF02941:PF08648,27,69,10,17,59,981,0.14,0.93,0.37,0.37,0.2,9,6,21,3,1037,0.67,0.98,0.22,0.22,0.38
PF13337,PF11275:PF04473:PF06854:PF07968:PF19539,2,0,0,2,0,1065,0,1.0,0.0,0.0,0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF13338,PF13175:PF12955:PF03415:PF13454:PF13240,0,44,0,0,44,1023,0.0,0.96,0,0,0,2,0,0,2,1065,0.0,1.0,0,0,0
PF13339,PF17331:PF02425:PF06778:PF17019:PF12608,19,2,1,18,1,1047,0.5,0.98,0.05,0.05,0.16,0,0,19,0,1048,0,0.98,0.0,0.0,0
PF13340,PF13808:PF14087:PF07896:PF12294:PF14521,8,46,7,1,39,1020,0.15,0.96,0.88,0.88,0.36,4,2,6,2,1057,0.5,0.99,0.25,0.25,0.35
PF13341,PF07937:PF06778:PF10088:PF02907:PF18134,1,3,0,1,3,1063,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF13342,PF03232:PF07896:PF06331:PF01655:PF07061,9,83,8,1,75,983,0.1,0.93,0.89,0.89,0.28,9,4,5,5,1053,0.44,0.99,0.44,0.44,0.44
PF13344,PF04189:PF07545:PF14475:PF05704:PF15797,73,47,23,50,24,970,0.49,0.93,0.32,0.32,0.36,2,2,71,0,994,1.0,0.93,0.03,0.03,0.16
PF13346,PF03327:PF08105:PF07383:PF11344:PF15599,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13349,PF05071:PF08652:PF02045:PF13813:PF10306,16,93,9,7,84,967,0.1,0.91,0.56,0.56,0.21,12,6,10,6,1045,0.5,0.99,0.38,0.38,0.43
PF13350,PF15880:PF16719:PF13495:PF12224:PF12694,32,45,11,21,34,1001,0.24,0.95,0.34,0.34,0.26,1,0,32,1,1034,0.0,0.97,0.0,0.0,-0.01
PF13352,PF06637:PF13230:PF04163:PF03384:PF10846,3,36,1,2,35,1029,0.03,0.97,0.33,0.33,0.09,2,0,3,2,1062,0.0,1.0,0.0,0.0,-0.0
PF13354,PF10198:PF06951:PF06413:PF15866:PF01101,2,43,0,2,43,1022,0.0,0.96,0.0,0.0,-0.01,2,0,2,2,1063,0.0,1.0,0.0,0.0,-0.0
PF13355,PF01868:PF01667:PF01036:PF09341:PF06699,8,86,7,1,79,980,0.08,0.93,0.88,0.88,0.25,9,2,6,7,1052,0.22,0.99,0.25,0.25,0.23
PF13356,PF07602:PF18694:PF14739:PF06652:PF15093,8,28,1,7,27,1032,0.04,0.97,0.12,0.12,0.05,2,1,7,1,1058,0.5,0.99,0.12,0.12,0.25
PF13358,PF01371:PF11427:PF00468:PF06331:PF07019,120,64,40,80,24,923,0.62,0.9,0.33,0.33,0.41,7,7,113,0,947,1.0,0.89,0.06,0.06,0.23
PF13359,PF02953:PF13881:PF12554:PF03604:PF06098,105,86,48,57,38,924,0.56,0.91,0.46,0.46,0.46,7,7,98,0,962,1.0,0.91,0.07,0.07,0.25
PF13360,PF07774:PF01011:PF08189:PF11855:PF11415,74,36,31,43,5,988,0.86,0.96,0.42,0.42,0.58,2,2,72,0,993,1.0,0.93,0.03,0.03,0.16
PF13361,PF05548:PF10011:PF11218:PF08398:PF14240,56,38,15,41,23,988,0.39,0.94,0.27,0.27,0.29,1,1,55,0,1011,1.0,0.95,0.02,0.02,0.13
PF13362,PF14087:PF01241:PF05251:PF12294:PF01252,8,58,3,5,55,1004,0.05,0.94,0.38,0.38,0.12,5,1,7,4,1055,0.2,0.99,0.12,0.12,0.15
PF13363,PF06778:PF17019:PF17331:PF12608:PF10088,20,2,1,19,1,1046,0.5,0.98,0.05,0.05,0.15,0,0,20,0,1047,0,0.98,0.0,0.0,0
PF13364,PF01249:PF04135:PF04718:PF00832:PF01781,26,86,14,12,72,969,0.16,0.92,0.54,0.54,0.27,11,6,20,5,1036,0.55,0.98,0.23,0.23,0.34
PF13366,PF09056:PF08738:PF15364:PF07110:PF15305,5,45,4,1,41,1021,0.09,0.96,0.8,0.8,0.26,3,0,5,3,1059,0.0,0.99,0.0,0.0,-0.0
PF13367,PF11911:PF11595:PF05551:PF20149:PF18731,9,38,5,4,33,1025,0.13,0.97,0.56,0.56,0.26,5,1,8,4,1054,0.2,0.99,0.11,0.11,0.14
PF13368,PF14087:PF04378:PF05022:PF07896:PF04002,18,53,8,10,45,1004,0.15,0.95,0.44,0.44,0.24,6,2,16,4,1045,0.33,0.98,0.11,0.11,0.18
PF13369,PF17331:PF02425:PF06778:PF17019:PF12608,17,2,1,16,1,1049,0.5,0.98,0.06,0.06,0.17,0,0,17,0,1050,0,0.98,0.0,0.0,0
PF13372,PF15977:PF18251:PF12021:PF13179:PF02281,4,0,0,4,0,1063,0,1.0,0.0,0.0,0,0,0,4,0,1063,0,1.0,0.0,0.0,0
PF13373,PF17331:PF02425:PF06778:PF17019:PF12608,12,2,0,12,2,1053,0.0,0.99,0.0,0.0,-0.0,0,0,12,0,1055,0,0.99,0.0,0.0,0
PF13375,PF17111:PF02583:PF15455:PF11412:PF04151,5,56,1,4,55,1007,0.02,0.94,0.2,0.2,0.05,2,0,5,2,1060,0.0,0.99,0.0,0.0,-0.0
PF13377,PF00532:PF11296:PF02425:PF17331:PF12811,18,16,5,13,11,1038,0.31,0.98,0.28,0.28,0.28,0,0,18,0,1049,0,0.98,0.0,0.0,0
PF13378,PF07755:PF05035:PF07237:PF14087:PF04378,54,38,21,33,17,996,0.55,0.95,0.39,0.39,0.44,2,1,53,1,1012,0.5,0.95,0.02,0.02,0.09
PF13380,PF14159:PF04103:PF01885:PF07297:PF01868,14,82,6,8,76,977,0.07,0.92,0.43,0.43,0.15,9,4,10,5,1048,0.44,0.99,0.29,0.29,0.35
PF13382,PF19883:PF06183:PF10088:PF06778:PF07937,2,3,1,1,2,1063,0.33,1.0,0.5,0.5,0.41,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF13383,PF13911:PF03647:PF09419:PF09056:PF03045,21,77,11,10,66,980,0.14,0.93,0.52,0.52,0.25,10,7,14,3,1043,0.7,0.98,0.33,0.33,0.48
PF13386,PF06541:PF00446:PF09047:PF01279:PF10705,1,11,0,1,11,1055,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF13387,PF11267:PF01771:PF09837:PF01316:PF15755,2,32,0,2,32,1033,0.0,0.97,0.0,0.0,-0.01,1,0,2,1,1064,0.0,1.0,0.0,0.0,-0.0
PF13388,PF04908:PF15072:PF18996:PF02301:PF13434,0,81,0,0,81,986,0.0,0.92,0,0,0,10,0,0,10,1057,0.0,0.99,0,0,0
PF13389,PF07110:PF15305:PF12417:PF14832:PF01896,0,54,0,0,54,1013,0.0,0.95,0,0,0,7,0,0,7,1060,0.0,0.99,0,0,0
PF13390,PF07357:PF09204:PF04250:PF02950:PF08024,0,3,0,0,3,1064,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13391,PF10159:PF04504:PF04769:PF09808:PF15669,42,51,20,22,31,994,0.39,0.95,0.48,0.48,0.41,4,4,38,0,1025,1.0,0.96,0.1,0.1,0.3
PF13392,PF09808:PF18765:PF15669:PF04185:PF08653,18,52,7,11,45,1004,0.13,0.95,0.39,0.39,0.21,3,2,16,1,1048,0.67,0.98,0.11,0.11,0.27
PF13393,PF11218:PF01270:PF14528:PF06220:PF17770,65,74,30,35,44,958,0.41,0.93,0.46,0.46,0.39,4,4,61,0,1002,1.0,0.94,0.06,0.06,0.24
PF13395,PF02939:PF14342:PF14469:PF07969:PF00118,0,184,0,0,184,883,0.0,0.83,0,0,0,14,0,0,14,1053,0.0,0.99,0,0,0
PF13396,PF13759:PF08648:PF09949:PF08571:PF10206,1,67,1,0,66,1000,0.01,0.94,1.0,1.0,0.12,7,0,1,7,1059,0.0,0.99,0.0,0.0,-0.0
PF13399,PF01724:PF03280:PF08386:PF04304:PF14238,0,46,0,0,46,1021,0.0,0.96,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13400,PF07811:PF17892:PF00070:PF03309:PF03496,1,66,1,0,65,1001,0.02,0.94,1.0,1.0,0.12,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0
PF13401,PF17111:PF03496:PF17892:PF11412:PF12013,41,75,21,20,54,972,0.28,0.93,0.51,0.51,0.35,18,12,29,6,1020,0.67,0.97,0.29,0.29,0.43
PF13402,PF03259:PF10203:PF12705:PF13093:PF03879,10,59,5,5,54,1003,0.08,0.94,0.5,0.5,0.19,6,2,8,4,1053,0.33,0.99,0.2,0.2,0.25
PF13403,PF12843:PF15361:PF05482:PF15909:PF09992,2,19,1,1,18,1047,0.05,0.98,0.5,0.5,0.16,2,0,2,2,1063,0.0,1.0,0.0,0.0,-0.0
PF13404,PF07509:PF17805:PF00603:PF16963:PF00944,8,6,4,4,2,1057,0.67,0.99,0.5,0.5,0.57,0,0,8,0,1059,0,0.99,0.0,0.0,0
PF13405,PF14528:PF04366:PF02534:PF19071:PF02153,72,75,27,45,48,947,0.36,0.91,0.38,0.38,0.32,3,3,69,0,995,1.0,0.94,0.04,0.04,0.2
PF13406,PF03734:PF07896:PF14087:PF05162:PF07061,11,48,3,8,45,1011,0.06,0.95,0.27,0.27,0.11,6,0,11,6,1050,0.0,0.98,0.0,0.0,-0.01
PF13407,PF14087:PF02608:PF12294:PF07382:PF07896,20,51,12,8,39,1008,0.24,0.96,0.6,0.6,0.36,6,6,14,0,1047,1.0,0.99,0.3,0.3,0.54
PF13408,PF02796:PF11218:PF12688:PF10846:PF03384,2,32,2,0,30,1035,0.06,0.97,1.0,1.0,0.25,1,0,2,1,1064,0.0,1.0,0.0,0.0,-0.0
PF13409,PF09282:PF15651:PF06309:PF15019:PF19069,60,30,15,45,15,992,0.5,0.94,0.25,0.25,0.33,2,2,58,0,1007,1.0,0.95,0.03,0.03,0.18
PF13411,PF16077:PF13759:PF06912:PF04135:PF10235,20,58,4,16,54,993,0.07,0.93,0.2,0.2,0.09,11,3,17,8,1039,0.27,0.98,0.15,0.15,0.19
PF13416,PF15521:PF15332:PF12678:PF05997:PF15891,37,67,18,19,49,981,0.27,0.94,0.49,0.49,0.33,4,4,33,0,1030,1.0,0.97,0.11,0.11,0.32
PF13417,PF13559:PF01637:PF12640:PF15460:PF13298,122,33,23,99,10,935,0.7,0.9,0.19,0.19,0.33,2,2,120,0,945,1.0,0.89,0.02,0.02,0.12
PF13419,PF03604:PF04442:PF03647:PF16029:PF13881,115,78,39,76,39,913,0.5,0.89,0.34,0.34,0.36,11,11,104,0,952,1.0,0.9,0.1,0.1,0.29
PF13421,PF15266:PF10226:PF15361:PF02701:PF13019,0,46,0,0,46,1021,0.0,0.96,0,0,0,4,0,0,4,1063,0.0,1.0,0,0,0
PF13422,PF15054:PF01667:PF12023:PF01868:PF14303,17,88,7,10,81,969,0.08,0.91,0.41,0.41,0.15,11,6,11,5,1045,0.55,0.99,0.35,0.35,0.43
PF13423,PF10335:PF08411:PF03956:PF15922:PF06778,30,14,8,22,6,1031,0.57,0.97,0.27,0.27,0.38,0,0,30,0,1037,0,0.97,0.0,0.0,0
PF13426,PF12010:PF08189:PF11415:PF00451:PF17333,78,2,1,77,1,988,0.5,0.93,0.01,0.01,0.07,0,0,78,0,989,0,0.93,0.0,0.0,0
PF13427,PF04135:PF00832:PF08648:PF00253:PF00468,3,81,1,2,80,984,0.01,0.92,0.33,0.33,0.05,13,0,3,13,1051,0.0,0.99,0.0,0.0,-0.01
PF13430,PF15621:PF09805:PF10058:PF15344:PF18609,10,42,7,3,35,1022,0.17,0.96,0.7,0.7,0.33,2,1,9,1,1056,0.5,0.99,0.1,0.1,0.22
PF13434,PF18996:PF12224:PF15072:PF10698:PF01710,23,42,12,11,30,1014,0.29,0.96,0.52,0.52,0.37,2,1,22,1,1043,0.5,0.98,0.04,0.04,0.14
PF13435,PF12200:PF12013:PF16697:PF17892:PF05295,7,33,3,4,30,1030,0.09,0.97,0.43,0.43,0.19,4,1,6,3,1057,0.25,0.99,0.14,0.14,0.18
PF13436,PF17770:PF10532:PF13961:PF04899:PF17932,2,75,2,0,73,992,0.03,0.93,1.0,1.0,0.16,3,1,1,2,1063,0.33,1.0,0.5,0.5,0.41
PF13438,PF20081:PF12175:PF02907:PF18134:PF12021,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF13439,PF16994:PF00862:PF12038:PF13579:PF15924,66,54,25,41,29,972,0.46,0.93,0.38,0.38,0.38,4,4,62,0,1001,1.0,0.94,0.06,0.06,0.24
PF13441,PF01160:PF18063:PF18752:PF07689:PF10798,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13442,PF01667:PF06417:PF01868:PF03297:PF05160,39,90,21,18,69,959,0.23,0.92,0.54,0.54,0.32,10,6,33,4,1024,0.6,0.97,0.15,0.15,0.29
PF13443,PF14393:PF15547:PF12568:PF19775:PF19567,0,4,0,0,4,1063,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13445,PF14634:PF04899:PF17111:PF08189:PF11415,108,64,42,66,22,937,0.66,0.92,0.39,0.39,0.46,2,2,106,0,959,1.0,0.9,0.02,0.02,0.13
PF13446,PF07937:PF02907:PF18134:PF20081:PF12175,11,1,0,11,1,1055,0.0,0.99,0.0,0.0,-0.0,0,0,11,0,1056,0,0.99,0.0,0.0,0
PF13448,PF01537:PF09461:PF04255:PF05525:PF07404,0,8,0,0,8,1059,0.0,0.99,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF13449,PF01755:PF16740:PF13902:PF10273:PF10104,7,64,6,1,58,1002,0.09,0.94,0.86,0.86,0.27,10,3,4,7,1053,0.3,0.99,0.43,0.43,0.35
