ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF16203,PF07896:PF06331:PF07572:PF05162:PF07061:PF07039:PF00468:PF14087:PF02941:PF00885,30,100,21,9,79,958,0.21,0.92,0.7,0.7,0.35,5,4,26,1,1036,0.8,0.97,0.13,0.13,0.32
PF16204,PF18149:PF11408:PF13084:PF11661:PF17191:PF08148:PF10923:PF14493:PF12897:PF02559,9,73,8,1,65,993,0.11,0.94,0.89,0.89,0.3,2,2,7,0,1058,1.0,0.99,0.22,0.22,0.47
PF16205,PF14087:PF05117:PF00451:PF17333:PF06357:PF11415:PF02443:PF11584:PF01303:PF17330,26,26,9,17,17,1024,0.35,0.97,0.35,0.35,0.33,0,0,26,0,1041,0,0.98,0.0,0.0,0
PF16206,PF16213:PF09324:PF12200:PF16697:PF17892:PF12013:PF05295:PF11412:PF02010:PF12245,25,97,23,2,74,968,0.24,0.93,0.92,0.92,0.45,3,2,23,1,1041,0.67,0.98,0.08,0.08,0.23
PF16207,PF16071:PF13511:PF13886:PF03906:PF13737:PF17017:PF19071:PF11735:PF14719:PF13388,20,63,12,8,51,996,0.19,0.94,0.6,0.6,0.32,0,0,20,0,1047,0,0.98,0.0,0.0,0
PF16208,PF04732:PF19012:PF16210:PF15336:PF15813:PF10336:PF06375:PF10033:PF18380:PF02917,4,42,3,1,39,1024,0.07,0.96,0.75,0.75,0.22,0,0,4,0,1063,0,1.0,0.0,0.0,0
PF16209,PF09055:PF12200:PF17892:PF16697:PF12013:PF19920:PF08189:PF11415:PF00451:PF17333,68,38,15,53,23,976,0.39,0.93,0.22,0.22,0.26,0,0,68,0,999,0,0.94,0.0,0.0,0
PF16210,PF14087:PF05162:PF07896:PF11267:PF00468:PF11057:PF03816:PF07572:PF06331:PF07039,0,83,0,0,83,984,0.0,0.92,0,0,0,5,0,0,5,1062,0.0,1.0,0,0,0
PF16211,PF01661:PF13145:PF04098:PF03359:PF01693:PF08731:PF10846:PF12656:PF08325:PF16220,62,141,37,25,104,901,0.26,0.88,0.6,0.6,0.34,9,7,55,2,1003,0.78,0.95,0.11,0.11,0.28
PF16212,PF10235:PF01781:PF04800:PF09451:PF04135:PF10046:PF12861:PF01249:PF17034:PF03179,83,131,47,36,84,900,0.36,0.89,0.57,0.57,0.39,6,6,77,0,984,1.0,0.93,0.07,0.07,0.26
PF16213,PF16206:PF08437:PF11415:PF08189:PF00451:PF17333:PF06357:PF11584:PF01303:PF17330,55,28,22,33,6,1006,0.79,0.96,0.4,0.4,0.55,0,0,55,0,1012,0,0.95,0.0,0.0,0
PF16214,PF06327:PF05226:PF07701:PF13492:PF08376:PF08189:PF11415:PF00451:PF17333:PF17331,20,58,16,4,42,1005,0.28,0.96,0.8,0.8,0.45,0,0,20,0,1047,0,0.98,0.0,0.0,0
PF16216,PF14262:PF17045:PF04031:PF05295:PF09133:PF12013:PF07173:PF18025:PF03735:PF12245,3,75,2,1,73,991,0.03,0.93,0.67,0.67,0.12,2,0,3,2,1062,0.0,1.0,0.0,0.0,-0.0
PF16217,PF12083:PF02069:PF04070:PF12571:PF19781:PF09475:PF01944:PF18454:PF06275:PF10924,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16218,PF06624:PF05013:PF13864:PF13422:PF04719:PF01667:PF12023:PF15054:PF14303:PF15118,4,110,2,2,108,955,0.02,0.9,0.5,0.5,0.08,5,0,4,5,1058,0.0,0.99,0.0,0.0,-0.0
PF16219,PF03327:PF08105:PF07383:PF11344:PF15599:PF03047:PF07305:PF13038:PF14056:PF07220,0,2,0,0,2,1065,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16220,PF15880:PF15389:PF16719:PF02160:PF09398:PF07382:PF06772:PF11022:PF13495:PF07522,6,90,2,4,88,973,0.02,0.91,0.33,0.33,0.07,0,0,6,0,1061,0,0.99,0.0,0.0,0
PF16222,PF02403:PF10772:PF05636:PF08247:PF17282:PF17279:PF19456:PF12071:PF11622:PF17269,3,55,3,0,52,1012,0.05,0.95,1.0,1.0,0.23,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF16233,PF08873:PF03122:PF08846:PF08682:PF03249:PF16930:PF00527:PF16986:PF17011:PF08262,0,3,0,0,3,1064,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16234,PF18937:PF01366:PF09954:PF11428:PF11134:PF01295:PF07214:PF12623:PF13162:PF11039,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16242,PF07225:PF02290:PF17124:PF07011:PF08806:PF13093:PF15013:PF17257:PF03776:PF17648,9,63,5,4,58,1000,0.08,0.94,0.56,0.56,0.19,1,1,8,0,1058,1.0,0.99,0.11,0.11,0.33
PF16245,PF03327:PF08105:PF07383:PF11344:PF15599:PF03047:PF07305:PF13038:PF14056:PF07220,0,2,0,0,2,1065,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16254,PF09938:PF05636:PF17579:PF17568:PF05663:PF01949:PF17563:PF18832:PF05720:PF17560,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16257,PF01364:PF07536:PF08632:PF13559:PF01921:PF12829:PF15335:PF16867:PF17027:PF11998,2,35,0,2,35,1030,0.0,0.97,0.0,0.0,-0.01,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF16259,PF19367:PF04837:PF07130:PF10628:PF04872:PF19717:PF04883:PF13835:PF10616:PF18874,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16261,PF11325:PF15291:PF03698:PF17680:PF11406:PF14123:PF19528:PF19516:PF10726:PF10731,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16262,PF10130:PF00126:PF11723:PF14116:PF08882:PF08873:PF16219:PF11215:PF12071:PF05320,1,39,1,0,38,1028,0.03,0.96,1.0,1.0,0.16,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16263,PF16233:PF03431:PF04744:PF03426:PF06675:PF09911:PF16309:PF18746:PF04220:PF13327,0,2,0,0,2,1065,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16265,PF09803:PF10224:PF04627:PF10642:PF19527:PF03631:PF16541:PF14886:PF07386:PF15341,0,68,0,0,68,999,0.0,0.94,0,0,0,2,0,0,2,1065,0.0,1.0,0,0,0
PF16266,PF04256:PF20042:PF03866:PF08890:PF02247:PF07552:PF11075:PF15969:PF06716:PF11084,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16267,PF05788:PF12081:PF19124:PF10422:PF06160:PF09987:PF09951:PF02073:PF05325:PF09683,0,3,0,0,3,1064,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16269,PF11727:PF06214:PF09287:PF11544:PF05841:PF00523:PF05334:PF15906:PF04833:PF15067,0,47,0,0,47,1020,0.0,0.96,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16273,PF08632:PF09471:PF05791:PF03152:PF17741:PF14816:PF13559:PF06681:PF04072:PF16477,2,79,0,2,79,986,0.0,0.92,0.0,0.0,-0.01,2,0,2,2,1063,0.0,1.0,0.0,0.0,-0.0
PF16274,PF17904:PF08067:PF12072:PF16551:PF16275:PF16544:PF10469:PF17333:PF00451:PF06357,2,72,2,0,70,995,0.03,0.93,1.0,1.0,0.16,2,1,1,1,1064,0.5,1.0,0.5,0.5,0.5
PF16275,PF12072:PF12200:PF11719:PF12013:PF05295:PF18025:PF03420:PF06918:PF15368:PF17892,27,44,15,12,29,1011,0.34,0.96,0.56,0.56,0.42,1,1,26,0,1040,1.0,0.98,0.04,0.04,0.19
PF16276,PF17331:PF06778:PF17019:PF12608:PF07937:PF02425:PF19097:PF18134:PF02907:PF19933,3,4,0,3,4,1060,0.0,0.99,0.0,0.0,-0.0,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF16277,PF16233:PF03431:PF04744:PF03426:PF06675:PF09911:PF16309:PF18746:PF04220:PF13327,0,2,0,0,2,1065,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16278,PF14087:PF07896:PF05162:PF07061:PF12294:PF06331:PF01241:PF11057:PF03309:PF05251,12,74,8,4,66,989,0.11,0.93,0.67,0.67,0.25,4,3,9,1,1054,0.75,0.99,0.25,0.25,0.43
PF16279,PF10350:PF13815:PF15082:PF06424:PF08631:PF09743:PF18961:PF11781:PF17889:PF19016,7,68,3,4,65,995,0.04,0.94,0.43,0.43,0.12,1,0,7,1,1059,0.0,0.99,0.0,0.0,-0.0
PF16282,PF03496:PF17331:PF02425:PF11415:PF00451:PF17333:PF08189:PF06357:PF13179:PF18251,11,41,5,6,36,1020,0.12,0.96,0.45,0.45,0.22,0,0,11,0,1056,0,0.99,0.0,0.0,0
PF16284,PF11182:PF18790:PF02066:PF19662:PF10670:PF09491:PF11714:PF07348:PF08958:PF05261,3,2,0,3,2,1062,0.0,1.0,0.0,0.0,-0.0,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF16286,PF03327:PF08105:PF07383:PF11344:PF15599:PF03047:PF07305:PF13038:PF14056:PF07220,0,2,0,0,2,1065,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16289,PF05394:PF07214:PF02665:PF01295:PF10689:PF10661:PF19587:PF11750:PF05009:PF15595,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16294,PF00584:PF04800:PF04135:PF11317:PF10163:PF03258:PF04718:PF01638:PF05160:PF16672,8,93,6,2,87,972,0.06,0.92,0.75,0.75,0.2,3,1,7,2,1057,0.33,0.99,0.12,0.12,0.2
PF16295,PF09938:PF10735:PF18654:PF05842:PF07417:PF07413:PF04449:PF06878:PF17086:PF06543,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16297,PF15880:PF14521:PF09435:PF16063:PF14087:PF13908:PF09949:PF13013:PF12294:PF06420,12,81,9,3,72,983,0.11,0.93,0.75,0.75,0.27,1,1,11,0,1055,1.0,0.99,0.08,0.08,0.29
PF16309,PF08873:PF03122:PF08846:PF08682:PF03249:PF16930:PF00527:PF16986:PF17011:PF08262,0,3,0,0,3,1064,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16311,PF13930:PF09733:PF10445:PF01101:PF04826:PF16862:PF15188:PF18488:PF10241:PF13468,2,77,2,0,75,990,0.03,0.93,1.0,1.0,0.16,2,1,1,1,1064,0.5,1.0,0.5,0.5,0.5
PF16312,PF00468:PF00253:PF00832:PF07019:PF04135:PF08648:PF02941:PF08571:PF06331:PF04718,7,112,4,3,108,952,0.04,0.9,0.57,0.57,0.12,8,2,5,6,1054,0.25,0.99,0.29,0.29,0.26
PF16313,PF04908:PF00876:PF02301:PF12259:PF01529:PF01670:PF04231:PF13683:PF03824:PF14441,16,204,13,3,191,860,0.06,0.82,0.81,0.81,0.19,7,4,12,3,1048,0.57,0.99,0.25,0.25,0.37
PF16314,PF05677:PF08598:PF05935:PF17098:PF03629:PF18765:PF09808:PF15261:PF15669:PF13300,3,63,2,1,61,1003,0.03,0.94,0.67,0.67,0.14,2,1,2,1,1063,0.5,1.0,0.33,0.33,0.41
PF16315,PF07937:PF20081:PF12175:PF18134:PF02907:PF14334:PF07095:PF08682:PF01845:PF17560,0,2,0,0,2,1065,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16316,PF17579:PF08188:PF09281:PF11622:PF08195:PF17859:PF16449:PF02088:PF15222:PF08225,2,3,0,2,3,1062,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF16317,PF04135:PF04800:PF10235:PF01781:PF01249:PF03645:PF08612:PF00584:PF12861:PF10046,8,132,5,3,127,932,0.04,0.88,0.62,0.62,0.13,9,1,7,8,1051,0.11,0.99,0.12,0.12,0.11
PF16320,PF01249:PF00584:PF04718:PF04051:PF05160:PF00935:PF04135:PF08612:PF10163:PF07189,38,141,34,4,107,922,0.24,0.9,0.89,0.89,0.43,9,7,31,2,1027,0.78,0.97,0.18,0.18,0.37
PF16321,PF15922:PF17331:PF17019:PF06778:PF12608:PF19097:PF02425:PF11249:PF19933:PF11792,9,5,2,7,3,1055,0.4,0.99,0.22,0.22,0.29,0,0,9,0,1058,0,0.99,0.0,0.0,0
PF16322,PF17649:PF09295:PF09766:PF10394:PF10360:PF15299:PF08740:PF03467:PF05092:PF06452,7,94,5,2,89,971,0.05,0.91,0.71,0.71,0.18,3,0,7,3,1057,0.0,0.99,0.0,0.0,-0.0
PF16325,PF12392:PF20081:PF12175:PF18134:PF02907:PF03044:PF06878:PF07688:PF03038:PF16694,0,2,0,0,2,1065,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16326,PF12399:PF17947:PF12848:PF08370:PF06422:PF08352:PF08402:PF06472:PF09383:PF11892,11,128,10,1,118,938,0.08,0.89,0.91,0.91,0.25,3,1,10,2,1054,0.33,0.99,0.09,0.09,0.17
PF16327,PF01578:PF01667:PF05768:PF09341:PF00203:PF06417:PF10163:PF13864:PF05160:PF06699,9,133,9,0,124,934,0.07,0.88,1.0,1.0,0.24,7,2,7,5,1053,0.29,0.99,0.22,0.22,0.25
PF16330,PF05660:PF13182:PF18476:PF11896:PF19919:PF16463:PF12244:PF06577:PF08042:PF17689,2,1,0,2,1,1064,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF16331,PF12075:PF12013:PF05295:PF16095:PF17241:PF17111:PF07693:PF17046:PF03420:PF16963,12,76,6,6,70,985,0.08,0.93,0.5,0.5,0.18,3,2,10,1,1054,0.67,0.99,0.17,0.17,0.33
PF16332,PF19016:PF15082:PF10350:PF13815:PF11781:PF09743:PF15911:PF11028:PF18266:PF13820,2,59,0,2,59,1006,0.0,0.94,0.0,0.0,-0.01,2,0,2,2,1063,0.0,1.0,0.0,0.0,-0.0
PF16334,PF17168:PF19097:PF12811:PF08098:PF02425:PF15174:PF19225:PF07465:PF17018:PF08099,7,28,7,0,21,1039,0.25,0.98,1.0,1.0,0.5,0,0,7,0,1060,0,0.99,0.0,0.0,0
PF16335,PF16334:PF07937:PF02907:PF18134:PF12175:PF20081:PF17331:PF06778:PF17019:PF12608,26,10,8,18,2,1039,0.8,0.98,0.31,0.31,0.49,0,0,26,0,1041,0,0.98,0.0,0.0,0
PF16338,PF05295:PF12013:PF15257:PF12955:PF13454:PF13175:PF06918:PF19006:PF17905:PF17241,2,58,1,1,57,1008,0.02,0.95,0.5,0.5,0.09,1,0,2,1,1064,0.0,1.0,0.0,0.0,-0.0
PF16344,PF12244:PF13182:PF19919:PF16463:PF05660:PF11896:PF18476:PF11150:PF17689:PF06577,3,1,0,3,1,1063,0.0,1.0,0.0,0.0,-0.0,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF16346,PF20081:PF12175:PF18134:PF02907:PF15520:PF19452:PF17427:PF03990:PF04797:PF16490,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16347,PF13618:PF00584:PF14099:PF10163:PF01667:PF04718:PF13094:PF01638:PF05160:PF13864,13,98,11,2,87,967,0.11,0.92,0.85,0.85,0.29,3,3,10,0,1054,1.0,0.99,0.23,0.23,0.48
PF16349,PF06962:PF04627:PF10642:PF09803:PF10224:PF19527:PF16029:PF17250:PF12620:PF16804,0,49,0,0,49,1018,0.0,0.95,0,0,0,2,0,0,2,1065,0.0,1.0,0,0,0
PF16350,PF07937:PF06778:PF10088:PF02907:PF18134:PF00603:PF11072:PF16963:PF00944:PF10905,15,5,1,14,4,1048,0.2,0.98,0.07,0.07,0.11,0,0,15,0,1052,0,0.99,0.0,0.0,0
PF16352,PF11837:PF12955:PF05295:PF13175:PF03415:PF15257:PF01258:PF17241:PF12013:PF19006,0,56,0,0,56,1011,0.0,0.95,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16353,PF07937:PF18134:PF02907:PF06778:PF20081:PF12175:PF10088:PF00603:PF17019:PF11072,14,4,2,12,2,1051,0.5,0.99,0.14,0.14,0.26,0,0,14,0,1053,0,0.99,0.0,0.0,0
PF16355,PF06778:PF10088:PF07937:PF00603:PF11072:PF00944:PF16963:PF05999:PF10905:PF15495,16,4,1,15,3,1048,0.25,0.98,0.06,0.06,0.12,0,0,16,0,1051,0,0.99,0.0,0.0,0
PF16358,PF11792:PF14356:PF09889:PF19841:PF11657:PF06186:PF07068:PF06850:PF15652:PF14064,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16359,PF14433:PF11450:PF01802:PF06150:PF14452:PF07402:PF11478:PF17487:PF07413:PF04489,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16360,PF08701:PF06071:PF08438:PF06780:PF01018:PF03594:PF11067:PF05128:PF07606:PF17331,38,86,17,21,69,960,0.2,0.92,0.45,0.45,0.26,1,1,37,0,1029,1.0,0.97,0.03,0.03,0.16
PF16362,PF03327:PF08105:PF07383:PF11344:PF15599:PF03047:PF07305:PF13038:PF14056:PF07220,0,2,0,0,2,1065,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16363,PF01667:PF14303:PF06417:PF13422:PF15054:PF06624:PF01127:PF13864:PF00935:PF03297,94,129,50,44,79,894,0.39,0.88,0.53,0.53,0.39,8,8,86,0,973,1.0,0.92,0.09,0.09,0.28
PF16364,PF16963:PF00944:PF05999:PF15495:PF10905:PF11072:PF00603:PF14190:PF06457:PF07501,0,3,0,0,3,1064,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16366,PF16368:PF07896:PF14087:PF02542:PF12294:PF07061:PF05162:PF19060:PF00885:PF06859,12,86,9,3,77,978,0.1,0.93,0.75,0.75,0.26,3,3,9,0,1055,1.0,0.99,0.25,0.25,0.5
PF16367,PF07937:PF06778:PF10088:PF17331:PF18134:PF02907:PF20081:PF12175:PF00603:PF11072,15,4,1,14,3,1049,0.25,0.98,0.07,0.07,0.12,0,0,15,0,1052,0,0.99,0.0,0.0,0
PF16368,PF07937:PF06357:PF17333:PF11584:PF01303:PF02907:PF18134:PF17330:PF17331:PF17079,6,2,0,6,2,1059,0.0,0.99,0.0,0.0,-0.0,0,0,6,0,1061,0,0.99,0.0,0.0,0
PF16369,PF02011:PF20081:PF12175:PF02907:PF18134:PF00944:PF05999:PF16963:PF15495:PF10905,2,5,2,0,3,1062,0.4,1.0,1.0,1.0,0.63,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF16371,PF11325:PF15291:PF03698:PF17680:PF11406:PF14123:PF19528:PF19516:PF10726:PF10731,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16375,PF11896:PF05660:PF19919:PF12244:PF13182:PF16463:PF18476:PF17689:PF08042:PF11150,1,1,1,0,0,1066,1.0,1.0,1.0,1.0,1.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16381,PF14087:PF04378:PF07896:PF05022:PF12294:PF19060:PF09072:PF08668:PF02075:PF01241,14,88,9,5,79,974,0.1,0.92,0.64,0.64,0.23,4,3,11,1,1052,0.75,0.99,0.21,0.21,0.4
PF16385,PF08019:PF16347:PF14087:PF07688:PF07442:PF06291:PF02718:PF02710:PF07471:PF04400,4,35,2,2,33,1030,0.06,0.97,0.5,0.5,0.16,0,0,4,0,1063,0,1.0,0.0,0.0,0
PF16387,PF10110:PF17331:PF06778:PF17019:PF12608:PF02425:PF19097:PF19933:PF11249:PF11792,1,4,1,0,3,1063,0.25,1.0,1.0,1.0,0.5,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16392,PF14054:PF12175:PF20081:PF18134:PF02907:PF19459:PF10922:PF05926:PF19494:PF07425,1,2,1,0,1,1065,0.5,1.0,1.0,1.0,0.71,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16399,PF08696:PF20073:PF13303:PF11324:PF11415:PF00451:PF17333:PF06357:PF08189:PF11584,23,33,14,9,19,1025,0.42,0.97,0.61,0.61,0.5,0,0,23,0,1044,0,0.98,0.0,0.0,0
PF16401,PF10732:PF15279:PF18001:PF04873:PF04083:PF10307:PF08595:PF12364:PF19908:PF19013,6,62,5,1,57,1004,0.08,0.95,0.83,0.83,0.25,0,0,6,0,1061,0,0.99,0.0,0.0,0
PF16402,PF14087:PF11057:PF01241:PF02160:PF05162:PF07896:PF00468:PF02939:PF11267:PF13396,0,69,0,0,69,998,0.0,0.94,0,0,0,5,0,0,5,1062,0.0,1.0,0,0,0
PF16403,PF12245:PF08305:PF05295:PF13454:PF17838:PF10102:PF02010:PF12013:PF09133:PF13175,5,75,4,1,71,991,0.05,0.93,0.8,0.8,0.2,3,2,3,1,1061,0.67,1.0,0.4,0.4,0.51
PF16409,PF05660:PF19919:PF12244:PF18476:PF13182:PF11896:PF16463:PF11150:PF06577:PF17689,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16410,PF19081:PF05379:PF07789:PF05709:PF18228:PF09643:PF18145:PF17483:PF19452:PF16490,0,2,0,0,2,1065,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16413,PF08676:PF07896:PF14087:PF19060:PF00885:PF07061:PF06331:PF05162:PF07572:PF01129,32,141,18,14,123,912,0.13,0.87,0.56,0.56,0.22,6,3,29,3,1032,0.5,0.97,0.09,0.09,0.21
PF16414,PF08189:PF08437:PF11415:PF00451:PF17333:PF06357:PF11584:PF01303:PF17330:PF17079,25,4,1,24,3,1039,0.25,0.97,0.04,0.04,0.09,0,0,25,0,1042,0,0.98,0.0,0.0,0
PF16415,PF12200:PF05295:PF12013:PF02010:PF10102:PF12955:PF13454:PF12245:PF17892:PF17838,34,75,17,17,58,975,0.23,0.93,0.5,0.5,0.3,2,2,32,0,1033,1.0,0.97,0.06,0.06,0.24
PF16416,PF17558:PF05294:PF08102:PF17381:PF17002:PF15701:PF06360:PF12811:PF15399:PF05453,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16417,PF13454:PF13175:PF14420:PF12955:PF03415:PF08305:PF20153:PF17838:PF17109:PF15257,28,93,20,8,73,966,0.22,0.92,0.71,0.71,0.36,2,2,26,0,1039,1.0,0.98,0.07,0.07,0.26
PF16418,PF16419:PF08946:PF07937:PF06778:PF17331:PF10088:PF17019:PF12608:PF00603:PF18134,26,4,4,22,0,1041,1.0,0.98,0.15,0.15,0.39,0,0,26,0,1041,0,0.98,0.0,0.0,0
PF16419,PF06186:PF11141:PF06850:PF05777:PF19841:PF14064:PF15652:PF09115:PF19506:PF11657,0,2,0,0,2,1065,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16420,PF09358:PF08825:PF10585:PF16190:PF14461:PF16191:PF14732:PF05117:PF11415:PF00451,17,58,10,7,48,1002,0.17,0.95,0.59,0.59,0.3,0,0,17,0,1050,0,0.98,0.0,0.0,0
PF16421,PF14528:PF01270:PF16314:PF00635:PF01364:PF07530:PF05677:PF15669:PF08632:PF03629,27,112,20,7,92,948,0.18,0.91,0.74,0.74,0.33,1,1,26,0,1040,1.0,0.98,0.04,0.04,0.19
PF16422,PF03859:PF15469:PF10162:PF08189:PF11415:PF00451:PF17333:PF06357:PF11584:PF01303,4,65,4,0,61,1002,0.06,0.94,1.0,1.0,0.24,0,0,4,0,1063,0,1.0,0.0,0.0,0
PF16423,PF10226:PF02701:PF12845:PF07632:PF15266:PF03851:PF12814:PF05704:PF04632:PF15774,3,67,3,0,64,1000,0.04,0.94,1.0,1.0,0.21,3,0,3,3,1061,0.0,0.99,0.0,0.0,-0.0
PF16448,PF17154:PF12431:PF09905:PF18203:PF01339:PF04397:PF14087:PF07896:PF04977:PF14905,2,49,1,1,48,1017,0.02,0.95,0.5,0.5,0.09,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF16449,PF03327:PF08105:PF07383:PF11344:PF15599:PF03047:PF07305:PF13038:PF14056:PF07220,0,2,0,0,2,1065,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16450,PF08740:PF08318:PF02516:PF10193:PF12877:PF15442:PF04325:PF15067:PF09009:PF20151,82,113,39,43,74,911,0.35,0.89,0.48,0.48,0.35,3,3,79,0,985,1.0,0.93,0.04,0.04,0.18
PF16452,PF12087:PF18859:PF16449:PF08247:PF14452:PF11774:PF16362:PF17523:PF06150:PF14433,1,1,1,0,0,1066,1.0,1.0,1.0,1.0,1.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16453,PF08642:PF13495:PF12856:PF02123:PF13199:PF14988:PF08374:PF19208:PF15487:PF06772,12,32,6,6,26,1029,0.19,0.97,0.5,0.5,0.29,0,0,12,0,1055,0,0.99,0.0,0.0,0
PF16454,PF08947:PF08919:PF12610:PF14755:PF08916:PF17331:PF02425:PF18251:PF13179:PF06778,14,20,6,8,14,1039,0.3,0.98,0.43,0.43,0.35,0,0,14,0,1053,0,0.99,0.0,0.0,0
PF16455,PF07985:PF04939:PF07904:PF05546:PF10067:PF17704:PF12576:PF11708:PF10187:PF04714,20,106,13,7,93,954,0.12,0.91,0.65,0.65,0.25,3,2,18,1,1046,0.67,0.98,0.1,0.1,0.25
PF16457,PF07896:PF07061:PF06331:PF19060:PF00885:PF01655:PF07572:PF07019:PF02939:PF05162,26,118,18,8,100,941,0.15,0.9,0.69,0.69,0.29,5,3,23,2,1039,0.6,0.98,0.12,0.12,0.26
PF16460,PF06791:PF09485:PF08251:PF05521:PF07372:PF11399:PF00527:PF08682:PF06595:PF07688,0,2,0,0,2,1065,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16463,PF11150:PF06577:PF08042:PF17689:PF11949:PF14757:PF16409:PF17445:PF04267:PF07672,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16469,PF17331:PF02425:PF06778:PF17019:PF12608:PF07937:PF10088:PF19097:PF12811:PF17079,2,3,0,2,3,1062,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF16470,PF11415:PF00451:PF17333:PF06357:PF08189:PF17331:PF11584:PF01303:PF02425:PF17019,22,2,0,22,2,1043,0.0,0.98,0.0,0.0,-0.01,0,0,22,0,1045,0,0.98,0.0,0.0,0
PF16471,PF15903:PF18266:PF04136:PF08424:PF18383:PF09743:PF14952:PF15491:PF13945:PF18707,6,74,3,3,71,990,0.04,0.93,0.5,0.5,0.13,2,1,5,1,1060,0.5,0.99,0.17,0.17,0.29
PF16472,PF16915:PF18434:PF09342:PF11584:PF01303:PF17330:PF17079:PF18680:PF05453:PF17381,6,9,2,4,7,1054,0.22,0.99,0.33,0.33,0.27,0,0,6,0,1061,0,0.99,0.0,0.0,0
PF16473,PF17050:PF15496:PF01918:PF02116:PF07782:PF12259:PF20102:PF05426:PF04908:PF11327,4,82,3,1,79,984,0.04,0.93,0.75,0.75,0.16,3,1,3,2,1061,0.33,1.0,0.25,0.25,0.29
